date,country,Zuzuege D,Fortzuege D,Wanderungssaldo D,Zuzuege A,Fortzuege A,Wanderungssaldo A,Zuzuege I,Fortzuege I,Wanderungssaldo I
2011-01-01,NIC,54.0,48.0,6.0,80.0,30.0,50.0,134.0,78.0,56.0
2011-01-01,PRY,393.0,465.0,-72.0,211.0,150.0,61.0,604.0,615.0,-11.0
2011-01-01,PER,352.0,318.0,34.0,696.0,485.0,211.0,1048.0,803.0,245.0
2011-01-01,URY,78.0,86.0,-8.0,79.0,77.0,2.0,157.0,163.0,-6.0
2011-01-01,"Venezuela, Bolivarische Republik",249.0,144.0,105.0,518.0,282.0,236.0,767.0,426.0,341.0
2011-01-01,USA,10777.0,13053.0,-2276.0,21312.0,17690.0,3622.0,32089.0,30743.0,1346.0
2011-01-01,XXX,1036.0,893.0,143.0,2395.0,1384.0,1011.0,3431.0,2277.0,1154.0
2011-01-01,YEM,93.0,14.0,79.0,349.0,229.0,120.0,442.0,243.0,199.0
2011-01-01,ARM,30.0,21.0,9.0,926.0,503.0,423.0,956.0,524.0,432.0
2011-01-01,AFG,210.0,228.0,-18.0,9081.0,1281.0,7800.0,9291.0,1509.0,7782.0
2011-01-01,AZE,42.0,48.0,-6.0,1315.0,556.0,759.0,1357.0,604.0,753.0
2011-01-01,GEO,67.0,50.0,17.0,2195.0,1556.0,639.0,2262.0,1606.0,656.0
2011-01-01,VNM,237.0,260.0,-23.0,3667.0,2822.0,845.0,3904.0,3082.0,822.0
2011-01-01,PRK,22.0,28.0,-6.0,209.0,265.0,-56.0,231.0,293.0,-62.0
2011-01-01,IND,789.0,853.0,-64.0,14106.0,9143.0,4963.0,14895.0,9996.0,4899.0
2011-01-01,IDN,361.0,318.0,43.0,1858.0,1249.0,609.0,2219.0,1567.0,652.0
2011-01-01,IRQ,535.0,1024.0,-489.0,7041.0,2788.0,4253.0,7576.0,3812.0,3764.0
2011-01-01,IRN,335.0,367.0,-32.0,6878.0,2166.0,4712.0,7213.0,2533.0,4680.0
2011-01-01,ISR,511.0,525.0,-14.0,1810.0,1211.0,599.0,2321.0,1736.0,585.0
2011-01-01,JPN,995.0,574.0,421.0,6628.0,4896.0,1732.0,7623.0,5470.0,2153.0
2011-01-01,KAZ,1014.0,521.0,493.0,1674.0,1063.0,611.0,2688.0,1584.0,1104.0
2011-01-01,JOR,257.0,326.0,-69.0,1070.0,696.0,374.0,1327.0,1022.0,305.0
2011-01-01,KWT,71.0,75.0,-4.0,192.0,124.0,68.0,263.0,199.0,64.0
2011-01-01,KGZ,118.0,46.0,72.0,701.0,358.0,343.0,819.0,404.0,415.0
2011-01-01,LBN,664.0,771.0,-107.0,2215.0,1576.0,639.0,2879.0,2347.0,532.0
2011-01-01,PAK,404.0,356.0,48.0,4784.0,1344.0,3440.0,5188.0,1700.0,3488.0
2011-01-01,PHL,519.0,521.0,-2.0,1675.0,1070.0,605.0,2194.0,1591.0,603.0
2011-01-01,KOR,167.0,164.0,3.0,4477.0,3465.0,1012.0,4644.0,3629.0,1015.0
2011-01-01,ARE,1151.0,1378.0,-227.0,1120.0,895.0,225.0,2271.0,2273.0,-2.0
2011-01-01,T,45.0,30.0,15.0,288.0,157.0,131.0,333.0,187.0,146.0
2011-01-01,Saudi-Arabien,238.0,318.0,-80.0,983.0,600.0,383.0,1221.0,918.0,303.0
2011-01-01,Singapur,547.0,770.0,-223.0,791.0,688.0,103.0,1338.0,1458.0,-120.0
2011-01-01,Syrien,457.0,244.0,213.0,4575.0,983.0,3592.0,5032.0,1227.0,3805.0
2011-01-01,Thailand,1284.0,1507.0,-223.0,3177.0,2181.0,996.0,4461.0,3688.0,773.0
2011-01-01,Usbekistan,37.0,28.0,9.0,714.0,426.0,288.0,751.0,454.0,297.0
2011-01-01,China,2276.0,2910.0,-634.0,17650.0,12567.0,5083.0,19926.0,15477.0,4449.0
2011-01-01,Übriges Asien,1060.0,1194.0,-134.0,6323.0,3878.0,2445.0,7383.0,5072.0,2311.0
2011-01-01,Australien,2462.0,3345.0,-883.0,2735.0,1851.0,884.0,5197.0,5196.0,1.0
2011-01-01,Neuseeland,824.0,1071.0,-247.0,650.0,437.0,213.0,1474.0,1508.0,-34.0
2011-01-01,Übriges Ozeanien,85.0,87.0,-2.0,159.0,166.0,-7.0,244.0,253.0,-9.0
2011-01-01,Unbekanntes Ausland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,Ungeklärt / Ohne Angabe,1154.0,755.0,399.0,6852.0,6406.0,446.0,8006.0,7161.0,845.0
2011-01-01,Insgesamt,116604.0,140132.0,-23528.0,841695.0,538837.0,302858.0,958299.0,678969.0,279330.0
2012-01-01,ALB,55.0,58.0,-3.0,1371.0,732.0,639.0,1426.0,790.0,636.0
2012-01-01,BIH,133.0,162.0,-29.0,10980.0,8693.0,2287.0,11113.0,8855.0,2258.0
2012-01-01,AND,12.0,16.0,-4.0,11.0,4.0,7.0,23.0,20.0,3.0
2012-01-01,BEL,1969.0,2031.0,-62.0,3599.0,2160.0,1439.0,5568.0,4191.0,1377.0
2012-01-01,BGR,358.0,281.0,77.0,58504.0,33460.0,25044.0,58862.0,33741.0,25121.0
2012-01-01,DNK,853.0,1126.0,-273.0,2590.0,1802.0,788.0,3443.0,2928.0,515.0
2012-01-01,EST,64.0,84.0,-20.0,1305.0,783.0,522.0,1369.0,867.0,502.0
2012-01-01,FIN,259.0,367.0,-108.0,2331.0,1808.0,523.0,2590.0,2175.0,415.0
2012-01-01,FRA,5725.0,6245.0,-520.0,15581.0,10458.0,5123.0,21306.0,16703.0,4603.0
2012-01-01,HRV,336.0,368.0,-32.0,12608.0,11513.0,1095.0,12944.0,11881.0,1063.0
2012-01-01,SVN,90.0,166.0,-76.0,5208.0,2609.0,2599.0,5298.0,2775.0,2523.0
2012-01-01,GRC,1702.0,749.0,953.0,34109.0,12139.0,21970.0,35811.0,12888.0,22923.0
2012-01-01,IRL,857.0,749.0,108.0,2097.0,1138.0,959.0,2954.0,1887.0,1067.0
2012-01-01,ISL,49.0,74.0,-25.0,202.0,152.0,50.0,251.0,226.0,25.0
2012-01-01,ITA,2927.0,2481.0,446.0,42167.0,20897.0,21270.0,45094.0,23378.0,21716.0
2012-01-01,LVA,99.0,75.0,24.0,9233.0,5522.0,3711.0,9332.0,5597.0,3735.0
2012-01-01,MNE,36.0,28.0,8.0,983.0,617.0,366.0,1019.0,645.0,374.0
2012-01-01,LTU,119.0,85.0,34.0,9956.0,5153.0,4803.0,10075.0,5238.0,4837.0
2012-01-01,LUX,706.0,819.0,-113.0,2440.0,1567.0,873.0,3146.0,2386.0,760.0
2012-01-01,MKD,72.0,66.0,6.0,10778.0,5820.0,4958.0,10850.0,5886.0,4964.0
2012-01-01,MLT,92.0,122.0,-30.0,130.0,95.0,35.0,222.0,217.0,5.0
2012-01-01,NLD,3094.0,3200.0,-106.0,9988.0,7146.0,2842.0,13082.0,10346.0,2736.0
2012-01-01,NOR,849.0,1364.0,-515.0,999.0,821.0,178.0,1848.0,2185.0,-337.0
2012-01-01,RKS,148.0,114.0,34.0,7442.0,3356.0,4086.0,7590.0,3470.0,4120.0
2012-01-01,AUT,6915.0,11022.0,-4107.0,11593.0,8977.0,2616.0,18508.0,19999.0,-1491.0
2012-01-01,POL,7958.0,6180.0,1778.0,176367.0,108245.0,68122.0,184325.0,114425.0,69900.0
2012-01-01,PRT,847.0,614.0,233.0,11762.0,5476.0,6286.0,12609.0,6090.0,6519.0
2012-01-01,ROU,810.0,682.0,128.0,116154.0,70470.0,45684.0,116964.0,71152.0,45812.0
2012-01-01,SVK,152.0,173.0,-21.0,13593.0,8460.0,5133.0,13745.0,8633.0,5112.0
2012-01-01,SWE,977.0,1750.0,-773.0,3113.0,2284.0,829.0,4090.0,4034.0,56.0
2012-01-01,CHE,11140.0,20826.0,-9686.0,5741.0,5003.0,738.0,16881.0,25829.0,-8948.0
2012-01-01,RUS,2974.0,2361.0,613.0,17740.0,8955.0,8785.0,20714.0,11316.0,9398.0
2012-01-01,ESP,7773.0,5997.0,1776.0,29910.0,11147.0,18763.0,37683.0,17144.0,20539.0
2012-01-01,TUR,3227.0,5459.0,-2232.0,25414.0,27329.0,-1915.0,28641.0,32788.0,-4147.0
2012-01-01,CZE,666.0,754.0,-88.0,10035.0,5533.0,4502.0,10701.0,6287.0,4414.0
2012-01-01,HUN,935.0,892.0,43.0,53892.0,27727.0,26165.0,54827.0,28619.0,26208.0
2012-01-01,UKR,545.0,303.0,242.0,7229.0,3452.0,3777.0,7774.0,3755.0,4019.0
2012-01-01,GBR,6432.0,7802.0,-1370.0,12161.0,7704.0,4457.0,18593.0,15506.0,3087.0
2012-01-01,BLR,84.0,67.0,17.0,1569.0,713.0,856.0,1653.0,780.0,873.0
2012-01-01,SRB,260.0,291.0,-31.0,22475.0,17809.0,4666.0,22735.0,18100.0,4635.0
2012-01-01,CYP,180.0,156.0,24.0,560.0,142.0,418.0,740.0,298.0,442.0
2012-01-01,XXX,111.0,129.0,-18.0,1492.0,641.0,851.0,1603.0,770.0,833.0
2012-01-01,DZA,189.0,131.0,58.0,1409.0,995.0,414.0,1598.0,1126.0,472.0
2012-01-01,AGO,20.0,30.0,-10.0,396.0,287.0,109.0,416.0,317.0,99.0
2012-01-01,ETH,150.0,157.0,-7.0,1046.0,456.0,590.0,1196.0,613.0,583.0
2012-01-01,CIV,14.0,29.0,-15.0,292.0,178.0,114.0,306.0,207.0,99.0
2012-01-01,NGA,189.0,192.0,-3.0,1818.0,1312.0,506.0,2007.0,1504.0,503.0
2012-01-01,GHA,237.0,196.0,41.0,1480.0,948.0,532.0,1717.0,1144.0,573.0
2012-01-01,KEN,273.0,228.0,45.0,1075.0,493.0,582.0,1348.0,721.0,627.0
2012-01-01,COG,28.0,17.0,11.0,113.0,137.0,-24.0,141.0,154.0,-13.0
2012-01-01,COD,38.0,24.0,14.0,348.0,254.0,94.0,386.0,278.0,108.0
2012-01-01,LBY,47.0,94.0,-47.0,1882.0,902.0,980.0,1929.0,996.0,933.0
2012-01-01,MAR,344.0,402.0,-58.0,3702.0,2002.0,1700.0,4046.0,2404.0,1642.0
2012-01-01,NER,16.0,8.0,8.0,114.0,66.0,48.0,130.0,74.0,56.0
2012-01-01,CMR,91.0,75.0,16.0,1776.0,691.0,1085.0,1867.0,766.0,1101.0
2012-01-01,ZAF,987.0,1094.0,-107.0,907.0,603.0,304.0,1894.0,1697.0,197.0
2012-01-01,RWA,52.0,45.0,7.0,96.0,23.0,73.0,148.0,68.0,80.0
2012-01-01,NAM,284.0,204.0,80.0,126.0,86.0,40.0,410.0,290.0,120.0
2012-01-01,SEN,87.0,68.0,19.0,302.0,179.0,123.0,389.0,247.0,142.0
2012-01-01,SOM,9.0,8.0,1.0,1312.0,583.0,729.0,1321.0,591.0,730.0
2012-01-01,TZA,156.0,126.0,30.0,174.0,134.0,40.0,330.0,260.0,70.0
2012-01-01,TUN,429.0,501.0,-72.0,2962.0,1471.0,1491.0,3391.0,1972.0,1419.0
2012-01-01,UGA,90.0,104.0,-14.0,221.0,120.0,101.0,311.0,224.0,87.0
2012-01-01,EGY,688.0,612.0,76.0,2826.0,1540.0,1286.0,3514.0,2152.0,1362.0
2012-01-01,CAF,10.0,4.0,6.0,14.0,9.0,5.0,24.0,13.0,11.0
2012-01-01,XXX,815.0,658.0,157.0,4864.0,2408.0,2456.0,5679.0,3066.0,2613.0
2012-01-01,ARG,445.0,450.0,-5.0,1170.0,899.0,271.0,1615.0,1349.0,266.0
2012-01-01,BOL,216.0,192.0,24.0,287.0,164.0,123.0,503.0,356.0,147.0
2012-01-01,BRA,1520.0,1588.0,-68.0,7227.0,5572.0,1655.0,8747.0,7160.0,1587.0
2012-01-01,CHL,392.0,477.0,-85.0,882.0,719.0,163.0,1274.0,1196.0,78.0
2012-01-01,Costa Rica,181.0,131.0,50.0,248.0,144.0,104.0,429.0,275.0,154.0
2012-01-01,HND,45.0,36.0,9.0,122.0,59.0,63.0,167.0,95.0,72.0
2012-01-01,CAN,1980.0,2692.0,-712.0,3439.0,2672.0,767.0,5419.0,5364.0,55.0
2012-01-01,COL,397.0,307.0,90.0,2160.0,1261.0,899.0,2557.0,1568.0,989.0
2012-01-01,MEX,741.0,750.0,-9.0,3420.0,2253.0,1167.0,4161.0,3003.0,1158.0
2012-01-01,NIC,61.0,55.0,6.0,77.0,52.0,25.0,138.0,107.0,31.0
2012-01-01,PRY,396.0,326.0,70.0,198.0,141.0,57.0,594.0,467.0,127.0
2012-01-01,PER,300.0,268.0,32.0,774.0,515.0,259.0,1074.0,783.0,291.0
2012-01-01,URY,100.0,108.0,-8.0,101.0,68.0,33.0,201.0,176.0,25.0
2012-01-01,"Venezuela, Bolivarische Republik",217.0,137.0,80.0,606.0,329.0,277.0,823.0,466.0,357.0
2012-01-01,USA,10116.0,12803.0,-2687.0,20507.0,16740.0,3767.0,30623.0,29543.0,1080.0
2012-01-01,XXX,942.0,835.0,107.0,2458.0,1397.0,1061.0,3400.0,2232.0,1168.0
2012-01-01,YEM,14.0,20.0,-6.0,322.0,243.0,79.0,336.0,263.0,73.0
2012-01-01,ARM,18.0,23.0,-5.0,1320.0,481.0,839.0,1338.0,504.0,834.0
2012-01-01,AFG,244.0,203.0,41.0,8227.0,1745.0,6482.0,8471.0,1948.0,6523.0
2012-01-01,AZE,35.0,40.0,-5.0,1324.0,659.0,665.0,1359.0,699.0,660.0
2012-01-01,GEO,71.0,65.0,6.0,3250.0,1840.0,1410.0,3321.0,1905.0,1416.0
2012-01-01,VNM,252.0,247.0,5.0,3288.0,2234.0,1054.0,3540.0,2481.0,1059.0
2012-01-01,PRK,35.0,22.0,13.0,214.0,221.0,-7.0,249.0,243.0,6.0
2012-01-01,IND,822.0,851.0,-29.0,16652.0,10411.0,6241.0,17474.0,11262.0,6212.0
2012-01-01,IDN,332.0,365.0,-33.0,2124.0,1148.0,976.0,2456.0,1513.0,943.0
2012-01-01,IRQ,638.0,1268.0,-630.0,6233.0,3076.0,3157.0,6871.0,4344.0,2527.0
2012-01-01,IRN,381.0,367.0,14.0,7843.0,2328.0,5515.0,8224.0,2695.0,5529.0
2012-01-01,ISR,543.0,507.0,36.0,2036.0,1239.0,797.0,2579.0,1746.0,833.0
2012-01-01,JPN,494.0,523.0,-29.0,6374.0,5291.0,1083.0,6868.0,5814.0,1054.0
2012-01-01,KAZ,887.0,450.0,437.0,1658.0,970.0,688.0,2545.0,1420.0,1125.0
2012-01-01,JOR,241.0,247.0,-6.0,1318.0,754.0,564.0,1559.0,1001.0,558.0
2012-01-01,KWT,73.0,63.0,10.0,297.0,176.0,121.0,370.0,239.0,131.0
2012-01-01,KGZ,129.0,61.0,68.0,589.0,423.0,166.0,718.0,484.0,234.0
2012-01-01,LBN,752.0,659.0,93.0,2142.0,1434.0,708.0,2894.0,2093.0,801.0
2012-01-01,PAK,409.0,376.0,33.0,5614.0,1580.0,4034.0,6023.0,1956.0,4067.0
2012-01-01,PHL,533.0,551.0,-18.0,1675.0,977.0,698.0,2208.0,1528.0,680.0
2012-01-01,KOR,163.0,223.0,-60.0,4703.0,3574.0,1129.0,4866.0,3797.0,1069.0
2012-01-01,ARE,1119.0,1403.0,-284.0,1492.0,948.0,544.0,2611.0,2351.0,260.0
2012-01-01,T,28.0,33.0,-5.0,215.0,159.0,56.0,243.0,192.0,51.0
2012-01-01,Saudi-Arabien,234.0,287.0,-53.0,1245.0,760.0,485.0,1479.0,1047.0,432.0
2012-01-01,Singapur,678.0,902.0,-224.0,784.0,659.0,125.0,1462.0,1561.0,-99.0
2012-01-01,Syrien,828.0,118.0,710.0,8313.0,1132.0,7181.0,9141.0,1250.0,7891.0
2012-01-01,Thailand,1257.0,1540.0,-283.0,3232.0,2103.0,1129.0,4489.0,3643.0,846.0
2012-01-01,Usbekistan,38.0,22.0,16.0,571.0,444.0,127.0,609.0,466.0,143.0
2012-01-01,China,2528.0,2928.0,-400.0,19047.0,11959.0,7088.0,21575.0,14887.0,6688.0
2012-01-01,Übriges Asien,1066.0,1167.0,-101.0,6729.0,3754.0,2975.0,7795.0,4921.0,2874.0
2012-01-01,Australien,2444.0,3154.0,-710.0,2703.0,2028.0,675.0,5147.0,5182.0,-35.0
2012-01-01,Neuseeland,755.0,1033.0,-278.0,652.0,467.0,185.0,1407.0,1500.0,-93.0
2012-01-01,Übriges Ozeanien,65.0,62.0,3.0,136.0,167.0,-31.0,201.0,229.0,-28.0
2012-01-01,Unbekanntes Ausland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,Ungeklärt / Ohne Angabe,1040.0,1002.0,38.0,5243.0,6001.0,-758.0,6283.0,7003.0,-720.0
2012-01-01,Insgesamt,115028.0,133232.0,-18204.0,965908.0,578759.0,387149.0,1080936.0,711991.0,368945.0
2013-01-01,ALB,54.0,62.0,-8.0,2839.0,1087.0,1752.0,2893.0,1149.0,1744.0
2013-01-01,BIH,146.0,141.0,5.0,13928.0,10465.0,3463.0,14074.0,10606.0,3468.0
2013-01-01,AND,12.0,4.0,8.0,20.0,10.0,10.0,32.0,14.0,18.0
2013-01-01,BEL,2041.0,2278.0,-237.0,3784.0,2762.0,1022.0,5825.0,5040.0,785.0
2013-01-01,BGR,373.0,333.0,40.0,58950.0,38261.0,20689.0,59323.0,38594.0,20729.0
2013-01-01,DNK,912.0,1057.0,-145.0,2837.0,1996.0,841.0,3749.0,3053.0,696.0
2013-01-01,EST,63.0,68.0,-5.0,1367.0,795.0,572.0,1430.0,863.0,567.0
2013-01-01,FIN,257.0,376.0,-119.0,2366.0,1770.0,596.0,2623.0,2146.0,477.0
2013-01-01,FRA,6051.0,6327.0,-276.0,16593.0,10853.0,5740.0,22644.0,17180.0,5464.0
2013-01-01,HRV,355.0,455.0,-100.0,24845.0,12298.0,12547.0,25200.0,12753.0,12447.0
2013-01-01,SVN,117.0,149.0,-32.0,6434.0,3388.0,3046.0,6551.0,3537.0,3014.0
2013-01-01,GRC,1349.0,753.0,596.0,33379.0,13462.0,19917.0,34728.0,14215.0,20513.0
2013-01-01,IRL,706.0,849.0,-143.0,2070.0,1226.0,844.0,2776.0,2075.0,701.0
2013-01-01,ISL,66.0,92.0,-26.0,230.0,190.0,40.0,296.0,282.0,14.0
2013-01-01,ITA,3128.0,2612.0,516.0,57523.0,25291.0,32232.0,60651.0,27903.0,32748.0
2013-01-01,LVA,103.0,90.0,13.0,8314.0,5384.0,2930.0,8417.0,5474.0,2943.0
2013-01-01,MNE,25.0,41.0,-16.0,990.0,901.0,89.0,1015.0,942.0,73.0
2013-01-01,LTU,119.0,108.0,11.0,9053.0,5807.0,3246.0,9172.0,5915.0,3257.0
2013-01-01,LUX,626.0,872.0,-246.0,2745.0,1776.0,969.0,3371.0,2648.0,723.0
2013-01-01,MKD,80.0,66.0,14.0,13472.0,8443.0,5029.0,13552.0,8509.0,5043.0
2013-01-01,MLT,118.0,158.0,-40.0,147.0,94.0,53.0,265.0,252.0,13.0
2013-01-01,NLD,2980.0,3193.0,-213.0,10972.0,7277.0,3695.0,13952.0,10470.0,3482.0
2013-01-01,NOR,919.0,1310.0,-391.0,1152.0,860.0,292.0,2071.0,2170.0,-99.0
2013-01-01,RKS,156.0,150.0,6.0,9792.0,4624.0,5168.0,9948.0,4774.0,5174.0
2013-01-01,AUT,6869.0,11222.0,-4353.0,11760.0,9119.0,2641.0,18629.0,20341.0,-1712.0
2013-01-01,POL,7900.0,6616.0,1284.0,189109.0,118783.0,70326.0,197009.0,125399.0,71610.0
2013-01-01,PRT,848.0,708.0,140.0,13646.0,6928.0,6718.0,14494.0,7636.0,6858.0
2013-01-01,ROU,922.0,811.0,111.0,134494.0,85054.0,49440.0,135416.0,85865.0,49551.0
2013-01-01,SVK,188.0,190.0,-2.0,14744.0,9750.0,4994.0,14932.0,9940.0,4992.0
2013-01-01,SWE,1139.0,1720.0,-581.0,3095.0,2272.0,823.0,4234.0,3992.0,242.0
2013-01-01,CHE,11849.0,21435.0,-9586.0,6074.0,5522.0,552.0,17923.0,26957.0,-9034.0
2013-01-01,RUS,3211.0,2212.0,999.0,30022.0,12598.0,17424.0,33233.0,14810.0,18423.0
2013-01-01,ESP,7608.0,5975.0,1633.0,36511.0,14349.0,22162.0,44119.0,20324.0,23795.0
2013-01-01,TUR,3660.0,6162.0,-2502.0,22730.0,27482.0,-4752.0,26390.0,33644.0,-7254.0
2013-01-01,CZE,669.0,824.0,-155.0,10984.0,6553.0,4431.0,11653.0,7377.0,4276.0
2013-01-01,HUN,925.0,1038.0,-113.0,58068.0,33713.0,24355.0,58993.0,34751.0,24242.0
2013-01-01,UKR,589.0,353.0,236.0,7383.0,3683.0,3700.0,7972.0,4036.0,3936.0
2013-01-01,GBR,6362.0,8155.0,-1793.0,12362.0,8530.0,3832.0,18724.0,16685.0,2039.0
2013-01-01,BLR,135.0,127.0,8.0,1665.0,857.0,808.0,1800.0,984.0,816.0
2013-01-01,SRB,244.0,237.0,7.0,27849.0,20926.0,6923.0,28093.0,21163.0,6930.0
2013-01-01,CYP,195.0,153.0,42.0,923.0,241.0,682.0,1118.0,394.0,724.0
2013-01-01,XXX,148.0,139.0,9.0,1941.0,777.0,1164.0,2089.0,916.0,1173.0
2013-01-01,DZA,150.0,159.0,-9.0,2157.0,1114.0,1043.0,2307.0,1273.0,1034.0
2013-01-01,AGO,28.0,30.0,-2.0,328.0,330.0,-2.0,356.0,360.0,-4.0
2013-01-01,ETH,152.0,150.0,2.0,1283.0,538.0,745.0,1435.0,688.0,747.0
2013-01-01,CIV,20.0,19.0,1.0,480.0,164.0,316.0,500.0,183.0,317.0
2013-01-01,NGA,205.0,211.0,-6.0,2997.0,1359.0,1638.0,3202.0,1570.0,1632.0
2013-01-01,GHA,239.0,182.0,57.0,1850.0,1032.0,818.0,2089.0,1214.0,875.0
2013-01-01,KEN,271.0,285.0,-14.0,921.0,434.0,487.0,1192.0,719.0,473.0
2013-01-01,COG,9.0,19.0,-10.0,141.0,137.0,4.0,150.0,156.0,-6.0
2013-01-01,COD,45.0,41.0,4.0,339.0,270.0,69.0,384.0,311.0,73.0
2013-01-01,LBY,66.0,94.0,-28.0,4393.0,1734.0,2659.0,4459.0,1828.0,2631.0
2013-01-01,MAR,419.0,431.0,-12.0,4649.0,2471.0,2178.0,5068.0,2902.0,2166.0
2013-01-01,NER,11.0,10.0,1.0,182.0,72.0,110.0,193.0,82.0,111.0
2013-01-01,CMR,102.0,77.0,25.0,2159.0,820.0,1339.0,2261.0,897.0,1364.0
2013-01-01,ZAF,1102.0,1100.0,2.0,932.0,633.0,299.0,2034.0,1733.0,301.0
2013-01-01,RWA,52.0,61.0,-9.0,101.0,40.0,61.0,153.0,101.0,52.0
2013-01-01,NAM,289.0,232.0,57.0,115.0,87.0,28.0,404.0,319.0,85.0
2013-01-01,SEN,59.0,42.0,17.0,804.0,220.0,584.0,863.0,262.0,601.0
2013-01-01,SOM,21.0,32.0,-11.0,4033.0,428.0,3605.0,4054.0,460.0,3594.0
2013-01-01,TZA,171.0,178.0,-7.0,244.0,148.0,96.0,415.0,326.0,89.0
2013-01-01,TUN,504.0,526.0,-22.0,3530.0,1557.0,1973.0,4034.0,2083.0,1951.0
2013-01-01,UGA,101.0,73.0,28.0,223.0,131.0,92.0,324.0,204.0,120.0
2013-01-01,EGY,795.0,583.0,212.0,5423.0,1905.0,3518.0,6218.0,2488.0,3730.0
2013-01-01,CAF,10.0,13.0,-3.0,30.0,22.0,8.0,40.0,35.0,5.0
2013-01-01,XXX,799.0,723.0,76.0,10459.0,2674.0,7785.0,11258.0,3397.0,7861.0
2013-01-01,ARG,444.0,451.0,-7.0,1303.0,889.0,414.0,1747.0,1340.0,407.0
2013-01-01,BOL,229.0,198.0,31.0,269.0,218.0,51.0,498.0,416.0,82.0
2013-01-01,BRA,1532.0,1641.0,-109.0,7851.0,5849.0,2002.0,9383.0,7490.0,1893.0
2013-01-01,CHL,448.0,465.0,-17.0,841.0,663.0,178.0,1289.0,1128.0,161.0
2013-01-01,Costa Rica,175.0,137.0,38.0,265.0,185.0,80.0,440.0,322.0,118.0
2013-01-01,HND,46.0,34.0,12.0,131.0,68.0,63.0,177.0,102.0,75.0
2013-01-01,CAN,1882.0,2604.0,-722.0,3477.0,2793.0,684.0,5359.0,5397.0,-38.0
2013-01-01,COL,389.0,350.0,39.0,2352.0,1495.0,857.0,2741.0,1845.0,896.0
2013-01-01,MEX,754.0,859.0,-105.0,3539.0,2480.0,1059.0,4293.0,3339.0,954.0
2013-01-01,NIC,75.0,54.0,21.0,91.0,49.0,42.0,166.0,103.0,63.0
2013-01-01,PRY,350.0,377.0,-27.0,202.0,165.0,37.0,552.0,542.0,10.0
2013-01-01,PER,322.0,312.0,10.0,728.0,460.0,268.0,1050.0,772.0,278.0
2013-01-01,URY,90.0,111.0,-21.0,121.0,73.0,48.0,211.0,184.0,27.0
2013-01-01,"Venezuela, Bolivarische Republik",223.0,110.0,113.0,628.0,340.0,288.0,851.0,450.0,401.0
2013-01-01,USA,10045.0,13532.0,-3487.0,21373.0,18822.0,2551.0,31418.0,32354.0,-936.0
2013-01-01,XXX,1146.0,991.0,155.0,2584.0,1639.0,945.0,3730.0,2630.0,1100.0
2013-01-01,YEM,22.0,37.0,-15.0,466.0,254.0,212.0,488.0,291.0,197.0
2013-01-01,ARM,37.0,32.0,5.0,1890.0,513.0,1377.0,1927.0,545.0,1382.0
2013-01-01,AFG,235.0,213.0,22.0,8716.0,1731.0,6985.0,8951.0,1944.0,7007.0
2013-01-01,AZE,24.0,39.0,-15.0,1641.0,647.0,994.0,1665.0,686.0,979.0
2013-01-01,GEO,62.0,89.0,-27.0,4210.0,2214.0,1996.0,4272.0,2303.0,1969.0
2013-01-01,VNM,282.0,270.0,12.0,3264.0,2222.0,1042.0,3546.0,2492.0,1054.0
2013-01-01,PRK,17.0,43.0,-26.0,287.0,250.0,37.0,304.0,293.0,11.0
2013-01-01,IND,914.0,824.0,90.0,17793.0,11472.0,6321.0,18707.0,12296.0,6411.0
2013-01-01,IDN,369.0,420.0,-51.0,2605.0,1424.0,1181.0,2974.0,1844.0,1130.0
2013-01-01,IRQ,787.0,1373.0,-586.0,4999.0,2858.0,2141.0,5786.0,4231.0,1555.0
2013-01-01,IRN,357.0,357.0,0.0,7659.0,2485.0,5174.0,8016.0,2842.0,5174.0
2013-01-01,ISR,540.0,548.0,-8.0,2222.0,1383.0,839.0,2762.0,1931.0,831.0
2013-01-01,JPN,479.0,630.0,-151.0,6506.0,5871.0,635.0,6985.0,6501.0,484.0
2013-01-01,KAZ,1254.0,511.0,743.0,1957.0,1057.0,900.0,3211.0,1568.0,1643.0
2013-01-01,JOR,322.0,276.0,46.0,1481.0,902.0,579.0,1803.0,1178.0,625.0
2013-01-01,KWT,66.0,57.0,9.0,623.0,413.0,210.0,689.0,470.0,219.0
2013-01-01,KGZ,135.0,95.0,40.0,603.0,385.0,218.0,738.0,480.0,258.0
2013-01-01,LBN,835.0,661.0,174.0,2365.0,1315.0,1050.0,3200.0,1976.0,1224.0
2013-01-01,PAK,407.0,342.0,65.0,6713.0,1765.0,4948.0,7120.0,2107.0,5013.0
2013-01-01,PHL,581.0,538.0,43.0,1546.0,896.0,650.0,2127.0,1434.0,693.0
2013-01-01,KOR,217.0,258.0,-41.0,5249.0,4134.0,1115.0,5466.0,4392.0,1074.0
2013-01-01,ARE,1098.0,1567.0,-469.0,2098.0,1520.0,578.0,3196.0,3087.0,109.0
2013-01-01,T,65.0,58.0,7.0,351.0,149.0,202.0,416.0,207.0,209.0
2013-01-01,Saudi-Arabien,228.0,296.0,-68.0,1771.0,966.0,805.0,1999.0,1262.0,737.0
